1, 0, 1850,2850.6309774674396 
1, 1, 1850,2832.4014064522576 
1, 2, 3000,2892.6627399807135 
1, 3, 1200,2616.2724563119505 
1, 4, 1200,2717.2475675643436 
1, 5, 1400,2325.7675500723835 
1, 6, 400,2414.695957187274 
1, 7, 1050,2378.153727477505 
1, 8, 1950,2653.7228947311364 
1, 9, 4100,2846.6735416140104 
1, 10, 400,2803.0024937195435 
1, 11, 400,2308.302756607464 
1, 12, 400,2545.573301703063 
1, 13, 400,2381.721005805455 
1, 14, 2950,2481.3148192688554 
1, 15, 800,2780.5589057387056 
1, 16, 900,2674.3712562323162 
1, 17, 900,2310.174902644404 
1, 18, 2650,2350.055662353898 
1, 19, 2200,2713.0072024983792 
1, 20, 900,2563.215901475285 
1, 21, 1000,2324.2020461902944 
1, 22, 50,2259.600114349368 
1, 23, 1150,2479.2036029843343 
1, 24, 1550,2384.1371287081724 
1, 25, 250,2403.1844929323897 
1, 26, 400,2532.697089162963 
1, 27, 500,2621.5241056232226 
1, 28, 1050,2598.991840283187 
1, 29, 700,2701.5612769902764 
1, 30, 700,2378.669095663932 
1, 31, 0,2313.8033318728408 
1, 32, 1150,2143.194538132931 
1, 33, 250,2282.2921758086927 
1, 34, 450,2379.4329177560376 
1, 35, 700,2614.203386011567 
1, 36, 600,2595.9457026118807 
1, 37, 850,2569.803278246973 
1, 38, 2400,2802.0800354830208 
1, 39, 3850,2817.86199309356 
1, 40, 3050,3035.9650172323436 
1, 41, 850,2468.507912308833 
1, 42, 1400,2608.1265771477124 
1, 43, 1400,2538.394615149942 
1, 44, 1400,2642.9924022561695 
1, 45, 1400,2793.9029487204252 
1, 46, 2400,3034.5792895632935 
1, 47, 2250,2880.374686274918 
1, 48, 2550,3034.2460747975338 
1, 49, 2900,3321.790620929159 
1, 50, 2250,3227.3169188893576 
1, 51, 2250,2908.3594250804945 
1, 52, 2250,2931.909907734326 
1, 53, 3200,2994.544534599038 
1, 54, 2700,3120.333242692925 
1, 55, 3250,3274.353818586643 
1, 56, 3900,3299.8384946704728 
1, 57, 3750,3518.7045294620243 
1, 58, 4400,3249.7434242155678 
1, 59, 4400,3045.5649158350993 
1, 60, 5200,3110.8144293964906 
1, 61, 6250,3112.641218247833 
1, 62, 6350,3393.949570466345 
1, 63, 4400,2893.9180389502426 
1, 64, 4400,2849.29988742583 
1, 65, 4400,2690.7435794034723 
1, 66, 4400,2966.346382097994 
1, 67, 3600,2855.5811027430886 
1, 68, 3300,2870.6622524561762 
1, 69, 3700,3026.120128200966 
1, 70, 4850,3133.1986995575453 
1, 71, 3600,3028.9916897485305 
1, 72, 3300,3042.381236114006 
1, 73, 5200,2685.8177845336363 
1, 74, 5550,2670.4750740668073 
1, 75, 5200,2737.0991704150706 
1, 76, 5200,2992.4662981317842 
1, 77, 6250,3350.9969871787125 
1, 78, 5200,2596.0107313283042 
1, 79, 6350,2593.049372940101 
1, 80, 5200,2344.877503207898 
1, 81, 5200,2396.999386859759 
1, 82, 5200,2421.9640998598848 
1, 83, 5200,2489.2432727049945 
1, 84, 600,2110.874681072261 
1, 85, 1000,2224.056433681938 
1, 86, 3300,2266.0981907457167 
1, 87, 2200,2236.7609947141755 
1, 88, 2200,2251.478246159463 
1, 89, 2200,2242.9063824431105 
1, 90, 900,2155.864623005645 
1, 91, 1500,2421.108770123242 
1, 92, 1300,2421.765780365536 
1, 93, 3650,2598.285176531987 
1, 94, 3600,2558.026385692491 
1, 95, 3100,2867.2807657951794 
1, 96, 4250,2869.9601852023075 
1, 97, 3700,2694.243583057865 
1, 98, 3700,2751.2671093644667 
1, 99, 3700,2958.0260617205827 
1, 100, 3700,2962.5420765882054 
